"Subj","Block","Trial","RT","Cond","stimuli","direction","AlignedVAR","UnalignedVAR"
"24","24","24","922","Animal","tiger02","Left",113.174476813605,132.273161281153
"24","24","24","790","Animal","ladybug03","Right",80.34888511051,40.1807592353444
"24","24","24","788","Animal","macaque","Left",1088.58077834515,1292.00218984601
"24","24","24","959","Animal","pigeon","Left",1876.93167423123,2285.27126704312
"24","24","24","839","Animal","sandbarshark","Right",437.993079768404,448.854419871814
"24","24","24","673","Animal","grizzly","Right",541.699940763935,853.16667840038
"24","24","24","1057","Animal","seal","Right",1435.07289555271,1400.14377647567
"24","24","24","1705","Tool","lintbrush","Right",146.578037494057,113.457806384995
"24","24","24","1239","Tool","boxcutter03a","Right",56.0337088779655,89.4577281504986
"24","24","24","1239","Tool","hammer01","Left",896.65793001484,1314.35213857056
"24","24","24","2639","Tool","curlingiron01a","Left",27.5351968990719,51.3393700496931
"24","24","24","1121","Tool","handbrush02","Left",24.9012510192362,4.62579128532665
"24","24","24","3287","Tool","file","Right",60.6630019395249,20.4242082935369
"24","24","24","1190","Tool","umbrella04","Left",1289.0071251952,2096.58209329518
"24","24","24","1139","Tool","oneholepunch","Left",36.8784630243341,106.234760816333
"24","24","24","2021","Tool","whisk","Left",135.022449348019,58.6443640159388
"24","24","24","1287","Tool","bottleopener01","Left",119.384724051135,470.668153281417
"24","24","24","3539","Tool","peeler01","Right",95.2638457979379,105.652253801648
"24","24","24","973","Tool","cleaver02","Right",621.891504737292,836.788844164244
"24","24","24","2054","Tool","electrictoothbrush01c","Right",136.38553378671,71.8602848683168
"24","24","24","1537","Tool","sieve01b","Right",56.1991174797199,30.1982154249133
"24","24","24","1004","Tool","pipewrench","Left",22.6971495672376,9.25018113661208
"24","24","24","3021","Tool","garlicpress02a","Right",185.660133395719,82.3204987223976
"24","24","24","2123","Tool","huntingknife","Right",22.1677065983066,55.7484844047078
"24","24","24","955","Tool","spatula03","Right",33.332134249975,71.8278294673473
"24","24","24","922","Tool","badmintonracket","Right",146.265461324818,119.010712148468
"24","24","24","955","Tool","paintbrush01","Left",20.117162083585,29.3883277710289
"24","24","24","1171","Tool","barbecuelighter","Right",1405.85964404843,2424.23560936981
"24","24","24","1105","Tool","magnifyingglass01b","Left",12.0755859635142,83.2472777869625
"24","24","24","941","Tool","screwdriver04b","Left",703.141961599978,868.111818141456
"24","24","24","1905","Tool","squeegee01b","Left",28.6063148362731,32.1845704682898
"24","24","24","1189","Tool","servingspoon01","Left",272.925258067124,476.855894556724
"24","24","24","1071","Tool","pliers02b","Right",123.803311232289,201.762409436216
"24","24","24","2088","Tool","icescraper","Right",76.238957749611,59.7379135368611
"24","24","24","1939","Tool","lintroller","Right",11.2322950140474,25.0135705180978
"24","24","24","1839","Tool","metalbrush","Right",61.7768207337086,14.1772541116843
"24","24","24","988","Tool","ladle02a","Left",79.0015553388171,59.106913936493
"24","24","24","1621","Tool","woodenspoon","Right",100.307613264208,99.9708388503846
"24","24","24","5022","Tool","spatula04","Left",158.144791431397,107.232456019679
"24","24","24","857","Tool","racquetballracket","Right",657.404646448615,781.751051189033
"24","24","24","1155","Tool","gavel","Right",91.3980961295355,59.6971502813471
"24","24","24","822","Tool","fryingpan02a","Left",597.509288621475,1133.94652366405
"24","24","24","1173","Tool","toiletbrush","Right",1329.33047408997,2433.72665781323
"24","24","24","1389","Tool","comb02a","Left",982.794417229892,1761.6902145674
"24","24","24","1187","Tool","adjustablewrench01b","Left",1223.69834135431,2258.09633309697
"24","24","24","939","Tool","tongs01b","Right",63.166398458241,175.723438671549
"24","24","24","1022","Tool","breadknife","Right",1129.12552945126,1981.89833291063
"24","24","24","1824","Tool","paintroller01","Right",403.651052213874,466.31599615236
"24","24","24","956","Tool","mallet01b","Right",55.2456283303744,41.4937673563236
"24","24","24","771","Tool","flashlight02b","Left",58.3484382947148,100.079042421456
"24","24","24","2338","Tool","machete","Left",26.7542905455551,38.5107868659103
"24","24","24","1472","Tool","chisel02b","Left",33.6317443754595,30.6177233571198
"24","24","24","889","Animal","bluejay","Right",672.129932600399,624.655094306945
"24","24","24","788","Animal","polarbear","Left",998.965038166537,841.090803948677
"24","24","24","1222","Animal","salmon","Right",150.904859502114,150.209716067695
"24","24","24","805","Animal","jackrabbit","Right",215.856284307958,31.1607160343684
"24","24","24","888","Animal","mouse","Right",346.036073923872,183.946059487031
"24","24","24","1355","Animal","seaturtle","Right",1558.3186501783,1180.99894355577
"24","24","24","872","Animal","tortoise01","Left",1784.4253373031,1345.75237060446
"24","24","24","922","Animal","clownfish","Right",105.952020399116,88.108542687497
"24","24","24","754","Animal","greathornowl","Left",1191.78608458956,969.251371715358
"24","24","24","823","Animal","dromedary","Left",725.240395416096,607.621423049823
"24","24","24","855","Animal","rockbass","Left",1869.52229904002,1582.16708960045
"24","24","24","1093","Animal","greyhound","Right",892.725889465002,817.148486964326
"24","24","24","839","Animal","zebra","Right",2255.25483351702,1820.73036219621
"24","24","24","957","Animal","rooster","Left",36.2723174638952,57.6885425374461
"24","24","24","922","Animal","greywolf","Right",99.5804478087789,92.434689409622
"24","24","24","771","Animal","giraffe","Left",92.179596055349,68.4954876625294
"24","24","24","3221","Animal","saintbernard","Right",74.4583880137925,43.7816922066614
"24","24","24","1321","Animal","sandbarshark","Left",43.0700741169575,39.6575027527994
"24","24","24","988","Animal","seal","Left",58.3369284530821,26.0314525123904
"24","24","24","1238","Animal","bassethound","Left",1385.45974041962,1093.73957342719
"24","24","24","1375","Animal","skunk","Left",38.3114379980807,23.1019640584023
"24","24","24","973","Animal","redfox","Right",754.480116218655,563.687016191331
"24","24","24","873","Animal","platypus","Left",1855.32911390413,1859.5509262243
"24","24","24","1138","Animal","bull","Right",53.933413576531,49.2497582908058
"24","24","24","821","Animal","tiger02","Right",2029.53921365691,1200.26325000055
"24","24","24","954","Animal","grizzly","Left",1083.53073649976,34.145247302376
"24","24","24","789","Animal","swordfish","Right",1904.7928500636,1060.21750886522
"24","24","24","871","Animal","rhinoceros02","Right",563.416038651801,295.913181652671
"24","24","24","830","Animal","cat","Left",244.272225287281,141.675568308882
"24","24","24","1156","Animal","cedarwaxwing","Left",40.9256710918481,47.2551532452371
"24","24","24","1105","Animal","pigeon","Right",118.080056319986,73.3282832662498
"24","24","24","823","Animal","peacock","Left",896.431332683808,539.331370672963
"24","24","24","3022","Animal","kingfisher","Left",309.435423745725,102.452799521198
"24","24","24","842","Animal","pig","Right",1865.54745022805,1872.24989243815
"24","24","24","822","Animal","sheep","Right",895.092847525916,667.055100459536
"24","24","24","1055","Animal","parrot01","Left",1982.48579436308,1409.64638546492
"24","24","24","855","Animal","macaque","Right",659.707933782772,485.572741939499
"24","24","24","904","Animal","cow","Left",173.976467362135,104.383627728988
"24","24","24","2890","Animal","americangoldfinch","Left",204.406308899625,45.763778539783
"24","24","24","822","Animal","hippopotamus","Right",936.134012062794,684.123323720175
"24","24","24","772","Animal","ladybug03","Left",79.972571993396,127.633150631562
"24","24","24","838","Animal","toucan","Left",512.055455901114,500.933962612868
"24","24","24","755","Animal","asianelephant","Right",1032.92063194236,952.766413687296
"24","24","24","889","Animal","duck01","Right",220.105662280734,200.664872949552
"24","24","24","1656","Animal","barnowl","Left",28.9176017460615,40.8215996669712
"25","25","25","972","Animal","polarbear","Left",2376.92108673334,2093.89141272019
"25","25","25","890","Animal","peacock","Left",458.278564231822,280.825709082403
"25","25","25","1288","Animal","americangoldfinch","Left",74.0009235413223,27.0868231017963
"25","25","25","1388","Animal","toucan","Left",2179.50600829986,1349.00519401896
"25","25","25","1222","Animal","bluejay","Right",281.770539323892,142.360554426791
"25","25","25","4005","Animal","redfox","Right",16.9410253686361,2.4793378136727
"25","25","25","1138","Animal","seal","Left",22.6730521085482,3.55238851618482
"25","25","25","1004","Animal","bassethound","Left",1025.81871763618,574.688905805579
"25","25","25","905","Animal","clownfish","Right",93.9665351408022,47.3889971133635
"25","25","25","939","Animal","kingfisher","Left",48.1672015853041,29.2274985265042
"25","25","25","1321","Animal","zebra","Right",3150.44353909955,1731.35785786356
"25","25","25","890","Animal","jackrabbit","Right",278.124016004827,253.804206274586
"25","25","25","888","Animal","cedarwaxwing","Left",2943.28297429976,1635.9135471636
"25","25","25","1104","Animal","giraffe","Left",76.005101395768,33.8470986233988
"25","25","25","988","Animal","tiger02","Right",24.8434580948175,5.08598164440215
"25","25","25","3840","Animal","swordfish","Right",135.251087624608,26.7649934026744
"25","25","25","921","Animal","seaturtle","Right",145.50205349748,78.0243915304223
"25","25","25","1155","Animal","macaque","Right",3004.0382698596,1694.67332109562
"25","25","25","1123","Animal","skunk","Left",1139.32745702638,693.714926043425
"25","25","25","806","Animal","barnowl","Left",3164.34318566013,1449.14987277593
"25","25","25","705","Animal","hippopotamus","Right",742.4378721633,306.906374678791
"25","25","25","954","Animal","duck01","Right",1706.97200392999,897.113938917869
"25","25","25","722","Animal","tortoise01","Left",2330.11530910864,1718.12518543268
"25","25","25","923","Animal","rooster","Left",83.5363303073376,39.5397493619134
"25","25","25","922","Animal","cow","Left",123.68606941219,60.3398286679828
"25","25","25","905","Animal","rockbass","Left",116.834985141301,68.5528206121745
"25","25","25","922","Animal","greyhound","Right",119.901616915207,53.0268678829298
"25","25","25","788","Animal","greathornowl","Left",177.86552269852,31.117003562191
"25","25","25","3356","Animal","greywolf","Right",37.2412795933173,9.20856497023957
"25","25","25","1022","Animal","rhinoceros02","Right",2964.77153256556,1139.07156112625
"25","25","25","1122","Animal","platypus","Left",500.897224741999,150.322623785915
"25","25","25","3172","Animal","salmon","Right",66.3582437430121,37.3091055532997
"25","25","25","1005","Animal","cat","Left",681.586222220836,318.534938828744
"25","25","25","1004","Animal","pigeon","Right",650.413366658452,487.991275372741
"25","25","25","888","Animal","parrot01","Left",315.284955870984,148.321916053498
"25","25","25","905","Animal","pig","Right",1849.62310714914,871.337564932712
"25","25","25","889","Animal","sheep","Right",326.940865761862,129.627554534881
"25","25","25","989","Animal","ladybug03","Left",45.130974425914,6.36660701990555
"25","25","25","1573","Animal","sandbarshark","Left",43.2675499696039,48.1045030858297
"25","25","25","1038","Animal","bull","Right",409.447163793889,187.345305009812
"25","25","25","4955","Animal","mouse","Right",73.2495055325521,19.0924827368079
"25","25","25","872","Animal","dromedary","Left",522.695066236986,362.892096743494
"25","25","25","822","Animal","saintbernard","Right",1145.5879982729,772.420627647185
"25","25","25","3206","Animal","grizzly","Left",7.51416603824211,4.91900572087157
"25","25","25","971","Animal","asianelephant","Right",1173.42694112497,724.298728702568
"25","25","25","1089","Tool","screwdriver04b","Left",1909.51117516326,1567.96436563332
"25","25","25","989","Tool","woodenspoon","Right",2918.2516707918,1553.95325039739
"25","25","25","1305","Tool","peeler01","Right",860.998039523835,453.837222219438
"25","25","25","1323","Tool","mallet01b","Right",2455.64951767629,1293.32276112277
"25","25","25","956","Tool","handbrush02","Left",62.3683526764545,40.4842408412683
"25","25","25","1272","Tool","pipewrench","Left",1331.72825311223,716.896425188959
"25","25","25","1121","Tool","icescraper","Right",48.5558297557336,13.9496303191925
"25","25","25","921","Tool","umbrella04","Left",129.307331013957,64.1732619345805
"25","25","25","2005","Tool","bottleopener01","Left",150.252082182679,22.6110764582165
"25","25","25","1256","Tool","chisel02b","Left",83.9799477873041,44.5296064246988
"25","25","25","1691","Tool","adjustablewrench01b","Left",23.0101304458675,8.43197405151271
"25","25","25","1438","Tool","oneholepunch","Left",249.153607234453,94.7367245699159
"25","25","25","1072","Tool","badmintonracket","Right",163.606708604209,76.9791602655201
"25","25","25","972","Tool","spatula03","Right",899.149805995745,404.591935613059
"25","25","25","1271","Tool","hammer01","Left",1424.87706087257,573.521255319299
"25","25","25","1355","Tool","curlingiron01a","Left",2589.53786871976,912.24742926751
"25","25","25","1754","Tool","metalbrush","Right",106.136871806498,40.8506986180239
"25","25","25","3173","Tool","whisk","Left",130.850630514389,303.205861639929
"25","25","25","1439","Tool","garlicpress02a","Right",261.113275404638,24.4244579316321
"25","25","25","1588","Tool","squeegee01b","Left",282.889043566155,82.1354742159043
"25","25","25","1105","Tool","magnifyingglass01b","Left",210.570500981716,48.2673019142633
"25","25","25","1022","Tool","sieve01b","Right",785.713281355374,178.676991193043
"25","25","25","1505","Tool","gavel","Right",2420.46116366669,1980.82858130758
"25","25","25","1288","Tool","tongs01b","Right",335.45538812765,22.4776862773338
"25","25","25","1071","Tool","ladle02a","Left",1109.74450272622,35.9514231416816
"25","25","25","1405","Tool","boxcutter03a","Right",2913.6281065897,778.487520176145
"25","25","25","3472","Tool","toiletbrush","Right",100.294811893254,12.5621424289698
"25","25","25","923","Tool","breadknife","Right",381.039399975831,55.0599209830392
"25","25","25","1257","Tool","barbecuelighter","Right",197.339067000637,41.066583458937
"25","25","25","855","Tool","huntingknife","Right",1018.09865506815,285.746459346842
"25","25","25","889","Tool","paintroller01","Right",484.145793312191,141.626233671006
"25","25","25","921","Tool","pliers02b","Right",228.624943942185,54.4910620857729
"25","25","25","891","Tool","fryingpan02a","Left",478.118130838192,149.7511813741
"25","25","25","3907","Tool","cleaver02","Right",84.2621615145782,479.525355397888
"25","25","25","888","Tool","servingspoon01","Left",277.521445326154,68.7163588831589
"25","25","25","972","Tool","file","Right",92.0818178936995,14.2259165652424
"25","25","25","806","Tool","racquetballracket","Right",78.2637104211842,13.5068989192517
"25","25","25","772","Tool","paintbrush01","Left",2073.02935610502,516.106192503794
"25","25","25","2806","Tool","flashlight02b","Left",548.479511058231,7.63567404161998
"25","25","25","3039","Tool","lintbrush","Right",717.866035661033,400.480373510537
"25","25","25","1088","Tool","electrictoothbrush01c","Right",1571.78223399437,961.429355861099
"25","25","25","1022","Tool","machete","Left",2570.28337219054,1572.54267826053
"25","25","25","772","Tool","comb02a","Left",76.2870347194402,44.1711256644529
"25","25","25","1191","Tool","lintroller","Right",453.488710300997,298.432660880321
"25","25","25","1256","Tool","spatula04","Left",172.601649822851,119.291866815919
"25","25","25","1306","Animal","rockbass","Right",216.17354356664,126.798458503375
"25","25","25","788","Animal","polarbear","Right",955.169764891676,925.186680667148
"25","25","25","795","Animal","cedarwaxwing","Right",557.079766646876,530.318859169427
"25","25","25","1390","Animal","platypus","Right",88.1780597302565,20.6611630870568
"25","25","25","1106","Animal","hippopotamus","Left",56.6117647327478,53.4066130904093
"25","25","25","773","Animal","parrot01","Right",48.2287970639561,44.1974774356692
"25","25","25","1040","Animal","rooster","Right",317.572033211875,393.050835940303
"25","25","25","1024","Animal","sandbarshark","Right",1809.41959925759,1469.44354762754
"25","25","25","3689","Animal","dromedary","Right",29.2982619786182,16.6177160729078
"25","25","25","872","Animal","duck01","Left",303.936138966786,394.020703816443
"25","25","25","890","Animal","peacock","Right",117.613228029812,110.145617311176
"25","25","25","757","Animal","barnowl","Right",71.341076576296,102.517708166314
"25","25","25","990","Animal","seal","Right",424.465484723363,424.697230973223
"25","25","25","822","Animal","cat","Right",457.927987324407,376.952632720644
"25","25","25","889","Animal","pig","Left",1527.43609399544,1261.36281823216
"25","25","25","908","Animal","bull","Left",1251.90268864548,1012.92676744614
"25","25","25","838","Animal","redfox","Left",1901.11658164094,1463.15803856151
"25","25","25","889","Animal","salmon","Left",244.430093276043,148.759933813685
"25","25","25","806","Animal","greyhound","Left",33.654762827691,19.577875417222
"25","25","25","888","Animal","greywolf","Left",118.45802661881,69.1997556066103
"25","25","25","773","Animal","macaque","Left",77.7234544069599,39.3874092504421
"25","25","25","873","Animal","bassethound","Right",2038.56417425578,1348.78694615407
"25","25","25","839","Animal","jackrabbit","Left",2428.7987017135,1805.69145802101
"25","25","25","940","Animal","toucan","Right",1212.28173714559,804.454852653187
"25","25","25","1506","Animal","tiger02","Left",1690.07034568563,1161.14408371953
"25","25","25","956","Animal","mouse","Left",23.5579177271706,14.7469411925682
"25","25","25","1039","Animal","greathornowl","Right",335.507460970178,217.565950731194
"25","25","25","791","Animal","seaturtle","Left",1037.62707876586,697.525118870161
"25","25","25","856","Animal","bluejay","Left",488.499657735933,271.041665330884
"25","25","25","824","Animal","tortoise01","Right",564.227278493923,351.005461676697
"25","25","25","872","Animal","asianelephant","Left",1816.63741764765,943.765947428393
"25","25","25","1156","Animal","cow","Right",1833.79478825882,987.215476871924
"25","25","25","858","Animal","zebra","Left",649.252243175142,349.235403054255
"25","25","25","938","Animal","rhinoceros02","Left",1339.30633230092,1006.97917988468
"25","25","25","923","Animal","kingfisher","Right",148.543662519143,65.8569080515254
"25","25","25","873","Animal","clownfish","Left",1799.12098861929,1146.19903157268
"25","25","25","889","Animal","grizzly","Right",513.043338639431,78.7221893529856
"25","25","25","956","Animal","sheep","Left",1205.81816405697,320.033609368019
"25","25","25","956","Animal","skunk","Right",717.321942474315,630.874938845639
"25","25","25","806","Animal","ladybug03","Right",85.729145579335,24.3633750845248
"25","25","25","856","Animal","swordfish","Left",2419.77997744436,1804.08331891079
"25","25","25","739","Animal","saintbernard","Left",534.384613083113,148.645682324636
"25","25","25","906","Animal","pigeon","Left",1432.48001245625,1132.20871010675
"25","25","25","706","Animal","giraffe","Right",526.662995425354,364.011769152481
"25","25","25","840","Animal","americangoldfinch","Right",99.2789777245492,305.198487266248
"25","25","25","1038","Tool","racquetballracket","Left",577.551357872031,579.92536494037
"25","25","25","1206","Tool","ladle02a","Right",1807.26959892723,1322.48288403069
"25","25","25","1006","Tool","mallet01b","Left",710.294618521552,529.494258347232
"25","25","25","889","Tool","breadknife","Left",330.050088365206,205.927642358015
"25","25","25","1073","Tool","umbrella04","Right",161.98120053802,94.3953182374398
"25","25","25","889","Tool","chisel02b","Right",330.274187548744,236.664519902963
"25","25","25","2091","Tool","comb02a","Right",54.771561707956,26.6462060077552
"25","25","25","807","Tool","spatula03","Left",50.5184417725412,68.0923453167617
"25","25","25","790","Tool","paintbrush01","Right",1277.9725280187,802.673537203673
"25","25","25","1073","Tool","toiletbrush","Left",114.754169062224,133.186439215163
"25","25","25","1123","Tool","metalbrush","Left",1051.69379130708,638.243632342238
"25","25","25","777","Tool","screwdriver04b","Right",2607.49906809684,2045.70336922149
"25","25","25","1110","Tool","lintbrush","Left",91.2994486391424,48.4488683910764
"25","25","25","990","Tool","barbecuelighter","Left",104.221113786238,29.421149478415
"25","25","25","1121","Tool","boxcutter03a","Left",970.047409110531,490.222654622304
"25","25","25","1205","Tool","servingspoon01","Right",2700.52056547869,897.915229243043
"25","25","25","1546","Tool","cleaver02","Left",1506.13611271676,873.53244234466
"25","25","25","989","Tool","spatula04","Right",2799.310429038,1615.21004252555
"25","25","25","1005","Tool","hammer01","Right",630.417724401233,496.806689108206
"25","25","25","1039","Tool","pipewrench","Right",2058.10833190915,1095.54595678926
"25","25","25","889","Tool","adjustablewrench01b","Right",161.748191000675,122.093924839006
"25","25","25","2373","Tool","garlicpress02a","Left",355.839272793416,173.825703345917
"25","25","25","739","Tool","tongs01b","Left",213.142813315429,171.026864512912
"25","25","25","1540","Tool","squeegee01b","Right",25.7179109206804,108.218654960171
"25","25","25","772","Tool","magnifyingglass01b","Right",266.847841714277,45.1738077342128
"25","25","25","988","Tool","oneholepunch","Right",958.186793226941,516.647245247868
"25","25","25","858","Tool","fryingpan02a","Right",872.933048587697,386.8991277694
"25","25","25","1074","Tool","icescraper","Left",379.2126492401,93.7556343408897
"25","25","25","1156","Tool","machete","Right",638.1893489147,484.948759276623
"25","25","25","805","Tool","flashlight02b","Right",500.502354285134,7.8690145672642
"25","25","25","923","Tool","huntingknife","Left",211.782529244502,105.690999967879
"25","25","25","889","Tool","woodenspoon","Left",1869.57235243154,1234.38940526265
"25","25","25","1172","Tool","peeler01","Left",2202.54130371061,1475.09957177575
"25","25","25","773","Tool","lintroller","Left",1241.87062515788,910.123726124292
"25","25","25","989","Tool","electrictoothbrush01c","Left",2841.27440459396,1818.14112328794
"25","25","25","755","Tool","badmintonracket","Left",1539.58059596025,1053.18115854869
"25","25","25","889","Tool","sieve01b","Left",309.074067388742,215.183633838651
"25","25","25","973","Tool","whisk","Right",34.7173114478229,20.4354099262185
"25","25","25","1388","Tool","file","Left",1748.57085143622,1110.66388738036
"25","25","25","1505","Tool","bottleopener01","Right",2134.27432102855,1417.78442761613
"25","25","25","889","Tool","pliers02b","Left",1531.29914846996,1297.30280328123
"25","25","25","1222","Tool","curlingiron01a","Right",62.6397116163472,55.5173152484205
"25","25","25","823","Tool","handbrush02","Right",758.278985058378,600.210592041702
"25","25","25","1040","Tool","paintroller01","Left",294.760491202768,202.85876951732
"25","25","25","1407","Tool","gavel","Left",203.942273268863,112.026988824463
"26","26","26","5171","Tool","bottleopener01","Left",161.020712127813,180.377397853991
"26","26","26","2641","Tool","file","Right",13.9042073224312,8.31948409185555
"26","26","26","4222","Tool","sieve01b","Right",28.060908259639,43.7977386173224
"26","26","26","1122","Tool","mallet01b","Right",21.2898271054643,10.2190110032906
"26","26","26","1790","Tool","pliers02b","Right",775.000362027882,738.671940632789
"26","26","26","1423","Tool","spatula04","Left",15.7818726532946,17.2906113457427
"26","26","26","1021","Tool","huntingknife","Right",2228.35577091943,2153.92904106289
"26","26","26","1355","Tool","woodenspoon","Right",299.515152178955,280.081155982496
"26","26","26","1738","Tool","icescraper","Right",36.3638228731416,24.8359352975986
"26","26","26","1472","Tool","machete","Left",634.486586712058,653.504578057638
"26","26","26","1388","Tool","gavel","Right",1666.20308507312,1539.71175715971
"26","26","26","1006","Tool","racquetballracket","Right",607.533041363615,623.977025945424
"26","26","26","1721","Tool","tongs01b","Right",164.964056219024,6.14133086988709
"26","26","26","989","Tool","fryingpan02a","Left",2879.2757950652,2425.91191698947
"26","26","26","922","Tool","adjustablewrench01b","Left",117.419315889165,126.297999731795
"26","26","26","1705","Tool","squeegee01b","Left",262.814785191824,252.86475756745
"26","26","26","2722","Tool","oneholepunch","Left",37.1330752369651,54.7561667805867
"26","26","26","888","Tool","toiletbrush","Right",367.6269210823,416.210026616095
"26","26","26","1872","Tool","curlingiron01a","Left",29.7115886806501,72.5184049976984
"26","26","26","2588","Tool","lintroller","Right",88.1945811525813,15.9581653574273
"26","26","26","1422","Tool","servingspoon01","Left",93.6169567513629,17.0617567469462
"26","26","26","1438","Tool","electrictoothbrush01c","Right",168.195445300953,118.231883362142
"26","26","26","991","Tool","metalbrush","Right",605.510501592542,488.88350836999
"26","26","26","2121","Tool","paintroller01","Right",73.2042308918993,9.62384198946351
"26","26","26","1424","Tool","breadknife","Right",5.75279833556092,6.93324221062268
"26","26","26","1290","Tool","magnifyingglass01b","Left",93.7801205139868,84.9390139588035
"26","26","26","2587","Tool","garlicpress02a","Right",160.548482815322,163.029153869818
"26","26","26","939","Tool","handbrush02","Left",1340.57750284534,1131.23761136693
"26","26","26","5788","Tool","umbrella04","Left",835.73605329261,42.7705352404853
"26","26","26","1238","Tool","cleaver02","Right",2591.42900450096,1558.83542870889
"26","26","26","1255","Tool","pipewrench","Left",124.486011592959,21.3963712028859
"26","26","26","1324","Tool","whisk","Left",62.5207138901058,25.5372020835671
"26","26","26","1492","Tool","badmintonracket","Right",88.5334091005215,15.627017642907
"26","26","26","1255","Tool","lintbrush","Right",85.6968710497122,84.1056435776115
"26","26","26","1955","Tool","peeler01","Right",278.979405842966,175.086270328547
"26","26","26","3206","Tool","chisel02b","Left",1441.88800136204,86.267328260364
"26","26","26","1072","Tool","hammer01","Left",540.354310877968,160.339131847565
"26","26","26","1021","Tool","flashlight02b","Left",1013.52184488065,304.436843145548
"26","26","26","1872","Tool","screwdriver04b","Left",36.6011863025505,74.1097256994848
"26","26","26","1355","Tool","paintbrush01","Left",5353.40649655473,1730.21452013273
"26","26","26","3438","Tool","ladle02a","Left",26.5785330562815,30.9448847542879
"26","26","26","2388","Tool","boxcutter03a","Right",29.1207228929906,18.0027077864822
"26","26","26","1005","Tool","barbecuelighter","Right",651.67968716915,600.288525176562
"26","26","26","1005","Tool","comb02a","Left",757.415773717741,700.003574738952
"26","26","26","989","Tool","spatula03","Right",2451.39120443272,2242.39973812949
"26","26","26","1108","Animal","redfox","Right",1625.90283209261,1394.92201295254
"26","26","26","1488","Animal","sheep","Right",2510.88989385377,1807.32021721192
"26","26","26","1372","Animal","parrot01","Left",357.306616576597,272.606941794494
"26","26","26","1054","Animal","skunk","Left",2547.27961143272,1664.96719605875
"26","26","26","1222","Animal","rhinoceros02","Right",474.831889523858,289.762036880803
"26","26","26","956","Animal","dromedary","Left",37.8781785900399,43.144461878317
"26","26","26","1022","Animal","americangoldfinch","Left",3395.2746052933,1996.19791050191
"26","26","26","1438","Animal","peacock","Left",95.6355899235533,109.69075093304
"26","26","26","1324","Animal","swordfish","Right",3251.94254941586,1927.06668714072
"26","26","26","1155","Animal","bassethound","Left",930.079078144548,547.617919544301
"26","26","26","1294","Animal","seaturtle","Right",47.0353754334031,52.4506597716099
"26","26","26","972","Animal","kingfisher","Left",1026.08935333949,814.160710192595
"26","26","26","973","Animal","cedarwaxwing","Left",1540.10921032551,797.508529768172
"26","26","26","1389","Animal","bluejay","Right",2636.44545222545,1358.02329177948
"26","26","26","1039","Animal","macaque","Right",595.411751497171,298.519585905643
"26","26","26","1788","Animal","rooster","Left",25.9483067583804,20.3055534555545
"26","26","26","1121","Animal","rockbass","Left",988.772473032359,510.942866249685
"26","26","26","1040","Animal","cow","Left",579.874249083174,301.936311379195
"26","26","26","1107","Animal","zebra","Right",106.637144021214,59.7148828628238
"26","26","26","1022","Animal","greyhound","Right",3663.77820852688,1947.47186546264
"26","26","26","1321","Animal","salmon","Right",13.3676113370753,25.3784387509837
"26","26","26","1788","Animal","asianelephant","Right",8.27718492895825,21.4310023723556
"26","26","26","1137","Animal","bull","Right",874.706085363729,748.757101216805
"26","26","26","939","Animal","jackrabbit","Right",2199.75971123167,1184.21151225078
"26","26","26","906","Animal","polarbear","Left",2916.94932432354,1515.09270024211
"26","26","26","1256","Animal","tortoise01","Left",115.640766593824,48.3139780590004
"26","26","26","1305","Animal","pigeon","Right",136.486650948299,45.0573157957167
"26","26","26","1255","Animal","giraffe","Left",214.793610010295,114.825294017541
"26","26","26","1039","Animal","mouse","Right",531.91026665789,300.694718569521
"26","26","26","1138","Animal","clownfish","Right",12.8551012652184,46.9988814647377
"26","26","26","1990","Animal","platypus","Left",9.0315194211242,36.5322625032782
"26","26","26","1805","Animal","ladybug03","Left",39.4415565279323,23.6720714088053
"26","26","26","1023","Animal","cat","Left",517.320122495647,302.900105045679
"26","26","26","3188","Animal","pig","Right",12.8061238377966,40.4184742356263
"26","26","26","1072","Animal","grizzly","Left",261.015866835091,160.598022574151
"26","26","26","1288","Animal","greathornowl","Left",54.5776200674003,41.3263504858934
"26","26","26","1088","Animal","saintbernard","Right",36.4026892676732,14.0153680263115
"26","26","26","1188","Animal","sandbarshark","Left",727.205744739436,376.857384321239
"26","26","26","1073","Animal","barnowl","Left",249.950884299332,189.329305940045
"26","26","26","1255","Animal","toucan","Left",270.27486849093,131.97288285722
"26","26","26","2005","Animal","tiger02","Right",23.6698654122442,41.6714800296755
"26","26","26","922","Animal","greywolf","Right",1520.90955349486,1208.54042197595
"26","26","26","1325","Animal","hippopotamus","Right",2597.19874027274,2182.11531949705
"26","26","26","1138","Animal","duck01","Right",21.9537404928221,11.1325367045309
"26","26","26","1872","Animal","seal","Left",134.53232190872,16.6568654033653
"26","26","26","1171","Tool","pipewrench","Right",1396.70766524623,1279.43018904862
"26","26","26","2406","Tool","pliers02b","Left",72.3795135559092,28.7584449039214
"26","26","26","939","Tool","barbecuelighter","Left",1940.18744502177,1051.49555891494
"26","26","26","857","Tool","handbrush02","Right",3971.37722958984,2088.82308391379
"26","26","26","988","Tool","electrictoothbrush01c","Left",97.7316578232798,32.6955951339837
"26","26","26","1138","Tool","bottleopener01","Right",143.59303228903,37.9002656195378
